block_time,fee_schedule,fee_schedule_label,cohort,cohort_label,n,mean,std,median_delta_lvr,median_delta_lvr_x1e3,p2_5,p25,p75,p97_5,source
4,static,Static,active,Active LPs,499950,0.0614417785528923,0.3511007275857136,0.0022473598926324,2.2473598926324,-0.0993501878714642,-2.972215298768788e-06,0.0355957512618256,0.5985683046042608,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
4,static,Static,passive,Passive LPs,499950,0.0023560165120046,0.0691472787460091,0.0001124052074128,0.1124052074128,-0.0064430027545902,-3.888080904346225e-06,0.0016731431143434,0.0268886619518671,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
4,static,Static,jiter,Jiter,10,-0.1099812654018907,0.1229344757011611,-0.024512891390891,-24.512891390891,-0.3185069391366569,-0.2206645958118455,-0.0085066270819541,-0.0056657148487356,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
4,toxicity,Toxicity,active,Active LPs,499950,0.0654352869356331,0.2777381552613983,0.0013628333305909,1.3628333305909002,-0.0501715662269002,-3.498956822056698e-07,0.0410679018577126,0.5793587864351906,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
4,toxicity,Toxicity,passive,Passive LPs,499950,0.002225018255272,0.0290430141519657,4.802764913057257e-05,0.04802764913057257,-0.0023887147530456,-5.717844495367377e-07,0.0018258851684384,0.0209108107841404,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
4,toxicity,Toxicity,jiter,Jiter,65923,2.8379246120862325e-05,0.2014677255662038,0.0021632135307392,2.1632135307392,-0.3172790776101165,-0.0164729411809198,0.0265835802850684,0.2843199887166767,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
4,volatility_cex,Volatility (CEX),active,Active LPs,499950,0.063108892224325,0.3125489017517103,0.0011145619823268,1.1145619823268,-0.0481494268630248,-5.21704606626372e-07,0.0372357762566452,0.5576079989477832,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
4,volatility_cex,Volatility (CEX),passive,Passive LPs,499950,0.0022294751390733,0.0395582132400298,4.630865038635079e-05,0.04630865038635079,-0.0026704378561226,-9.371160096804942e-07,0.0016724912091414,0.0203875867886175,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
4,volatility_cex,Volatility (CEX),jiter,Jiter,36134,-0.0080539681704302,0.1565933768774179,0.0001051172990796,0.10511729907959999,-0.2373863377017976,-0.0133675217532941,0.0108005893433009,0.1689482508007464,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
4,volatility_dex,Volatility (DEX),active,Active LPs,499950,0.0626763061755629,0.3477196537285266,0.0005834853576417,0.5834853576417001,-0.0599186757556948,-9.399762106454546e-07,0.0312641002884923,0.5771880882362805,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
