block,cex_price,dex_price,band_low,band_high,source_output_data
4033,1946.3454611866935,1940.1219605507922,1945.956231017473,1946.734769209733,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4034,1946.1091548955276,1945.9562310174729,1945.71997198284,1946.4984156525823,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4035,1947.4624368514144,1944.2834786635879,1947.0729833093983,1947.8519682919286,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4036,1947.3547830938583,1950.239117505598,1946.9653510804408,1947.744293001468,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4037,1948.679034944572,1947.7442930014677,1948.289338107267,1949.0688097290395,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4038,1947.368683846189,1948.1050395134766,1946.9792490528991,1947.758196534227,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4039,1948.7311033371031,1947.7581965342267,1948.3413960871608,1949.1208885362905,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4040,1949.0889111172924,1948.3413960871608,1948.6991323129494,1949.4787678851926,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4041,1949.2135200188702,1948.6991323129491,1948.823716295239,1949.603401711043,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4042,1950.611621271479,1958.7122559105158,1950.2215379555564,1951.0017826118672,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4043,1951.5292204557243,1951.0017826118672,1951.138953638315,1951.9195653343031,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4044,1952.4757195582304,1951.1389536383147,1952.0852634599285,1952.8662537555617,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4045,1952.6169858994947,1952.043078048342,1952.2265015507496,1953.00754835292,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4046,1951.5649908016778,1952.2265015507494,1951.1747168309146,1951.9553428350416,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4047,1951.724433808809,1951.9553428350418,1951.3341279526328,1952.1148177339633,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4048,1951.6121484305265,1951.7004769965347,1951.2218650291807,1952.002509896359,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4049,1951.5508642372329,1950.1904096336978,1951.1605930915,1951.941213445001,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4050,1951.4005908483916,1952.88444521356,1951.0103497543314,1951.7909099984763,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4051,1951.89229229425,1949.7492650870197,1951.5019528697337,1952.2827097944587,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4052,1952.5047754437892,1951.5019528697335,1952.1143135348914,1952.8953154528788,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4053,1952.0918233179361,1952.1143135348912,1951.7014439912052,1952.4822807283408,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4054,1952.2153148945329,1952.1143135348912,1951.8249108719563,1952.6057970057227,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4055,1952.6235600620407,1949.3196963148962,1952.2330743985947,1953.01412383043,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4056,1952.071095737885,1949.5536859967651,1951.6807205562554,1952.4615490023589,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4057,1951.7108988521309,1951.6807205562557,1951.3205957026755,1952.101280070023,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4058,1951.458549926956,1949.5154623328413,1951.0682972422392,1951.8488806700157,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4059,1952.9354295901844,1951.068297242239,1952.5448815590696,1953.3260557387173,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4060,1951.8686275709001,1952.1706347848142,1951.4782928788552,1952.259040337691,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4061,1952.1598992778975,1955.1448168002632,1951.7695063373358,1952.5503703048557,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4062,1953.181503839866,1952.550370304856,1952.7909065988224,1953.5721792081708,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4063,1953.9846245555013,1951.2563171353816,1953.5938667063751,1954.3754605640133,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4064,1954.4417565151764,1953.4084894247494,1954.0509072488,1954.832683959224,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4065,1953.9498838742234,1952.9435205699979,1953.559132972539,1954.3407129339041,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4066,1954.149745001879,1959.3412473256433,1953.7589541319655,1954.540614037783,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4067,1950.5701302300681,1956.0831429999782,1950.180055211524,1950.9602832714181,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4068,1950.6566729645906,1950.9602832714183,1950.2665806392304,1951.0468433162187,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4069,1950.851538837257,1950.9602832714183,1950.4614075426193,1951.2417481659572,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4070,1950.70088350355,1950.4189132106642,1950.310782336966,1951.09106269817,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4071,1951.138705423593,1947.1634319206914,1950.7485167013804,1951.5289721913543,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4072,1950.6484101288086,1950.7485167013804,1950.2583194558501,1951.0385788277042,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4073,1948.8375850589591,1943.2954434610185,1948.4478565148017,1949.2273915566207,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4074,1950.1405804444114,1948.4478565148015,1949.7505913272344,1950.5306475672123,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4075,1950.778941195294,1949.7505913272344,1950.3888244187326,1951.1691360030138,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4076,1952.7598703931114,1943.464522705602,1952.369357470325,1953.1504614262935,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4077,1952.8934244235854,1952.3693574703252,1952.502884792664,1953.2840421702447,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4078,1952.7873269089398,1952.5028847926642,1952.3968084953995,1953.177923433974,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4079,1953.2239637219034,1961.237308639803,1952.8333579897323,1953.6146475830337,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4080,1953.4305753190652,1949.4852403175287,1953.0399282687065,1953.8213005066475,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4081,1953.51662611641,1949.8408961182927,1953.1259618576128,1953.907368515873,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4082,1953.2430692765263,1958.2851165983204,1952.8524597236262,1953.6337569591499,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4083,1953.987214701832,1953.63375695915,1953.5964563347284,1954.378051228425,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4084,1951.670363592022,1955.671194577611,1951.280068548808,1952.0607367020514,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4085,1951.6329455922887,1952.0607367020511,1951.2426580319263,1952.0233112179696,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4086,1954.038829742292,1952.34535228404,1953.6480610532124,1954.4296765929255,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4087,1954.4605111074131,1934.5814289131317,1954.0696580904932,1954.8514423027543,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4088,1954.679935114553,1938.2754050669353,1954.28903821722,1955.0709101990842,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4089,1951.9158510092072,1951.934336977034,1951.525506873419,1952.3062732216304,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4090,1951.782580529759,1951.934336977034,1951.3922630454015,1952.1729760854203,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4091,1952.0296815546253,1951.934336977034,1951.6393146550045,1952.4201265354343,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4092,1952.1601786270319,1938.5270401434434,1951.769785630606,1952.5506497098656,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4093,1952.8764030109955,1951.8758352266705,1952.485866784016,1953.2670173530319,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4094,1952.9247799899413,1952.485866784016,1952.5342340885336,1953.315404008341,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4095,1951.2404090375194,1952.5342340885336,1950.8501999766181,1951.630696148038,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4096,1951.0338978113139,1949.046764425206,1950.643730048528,1951.4241436154564,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4097,1951.2504622731476,1956.4653704634713,1950.8602512018,1951.6407513945144,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4098,1951.7968222627376,1959.8066428077557,1951.4065019303182,1952.1872206670307,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4099,1951.6474974539005,1952.855730812294,1951.2572069834569,1952.0378659902449,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4100,1952.5436050254368,1952.0378659902447,1952.1531353513992,1952.9341528012194,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4101,1953.2642208511102,1952.153135351399,1952.8736070683183,1953.6549127644716,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4102,1952.1293175489545,1951.5770807493352,1951.7389307241272,1952.5197824589552,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4103,1951.975595506187,1951.7389307241274,1951.585239422694,1952.3660296687044,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4104,1952.8661101072678,1951.7389307241274,1952.4755759386633,1953.2567223905176,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4105,1953.2724610437283,1952.4755759386635,1952.8818456130625,1953.6631546052931,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4106,1953.509806917741,1952.8818456130628,1953.1191440226469,1953.900547953228,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4107,1953.3980662675635,1953.1191440226469,1953.007425718365,1953.7887849526853,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4108,1954.3430652827087,1953.1191440226469,1953.9522357526052,1954.7339729865357,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4109,1955.312489747093,1955.4074315573666,1954.921466351483,1955.7035913552031,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4110,1950.2769822835144,1955.4074315573666,1949.8869658886972,1950.6670766894117,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4111,1949.237294173071,1950.6670766894115,1948.8474856950843,1949.6271806205502,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4112,1948.893044534096,1958.5649377536947,1948.5033048991525,1949.2828621247618,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4113,1948.124225960321,1949.2828621247616,1947.7346400737176,1948.5138897718941,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4114,1945.4044116079515,1948.513889771894,1945.0153696298278,1945.7935314022525,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4115,1946.93456043898,1942.2096615735659,1946.54521246169,1947.3239862936534,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4116,1947.0451156974154,1946.1642556132758,1946.6557456112846,1947.4345636653516,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4117,1946.2489998138515,1946.161753599207,1945.8597889349767,1946.6382885426872,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4118,1947.5893187867166,1947.793919773508,1947.1998398708508,1947.9788756061557,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4119,1947.5995871256757,1947.793919773508,1947.2101061563476,1947.989145998988,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4120,1948.1135983365054,1948.1065547416756,1947.7240145752141,1948.5032600223415,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4121,1949.9290350837052,1947.1665561251007,1949.5390882713698,1950.3190598932028,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4122,1948.978855668805,1952.725363783042,1948.5890988733508,1949.3686904234141,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4123,1949.392219551239,1944.7378084510146,1949.0023800912747,1949.7821369868927,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4124,1950.6158425070255,1949.7510701098774,1950.2257583469402,1951.0060046917454,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4125,1950.464504201878,1946.8517135479265,1950.0744503064273,1950.85463611591,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4126,1950.5523173204663,1950.074450306427,1950.1622458641477,1950.9424667988783,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4127,1950.4689307893207,1928.12560679643,1950.078876008641,1950.8590635887583,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4128,1950.9059105001124,1948.8361507362908,1950.515768332229,1951.2961307042328,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4129,1950.9362039757666,1950.791032398944,1950.546055749794,1951.326430239188,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4130,1950.3575830253178,1950.791032398944,1949.9675505119642,1950.7476935529755,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4131,1951.1709483180157,1950.3267078129936,1950.780753147869,1951.561221535001,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4132,1951.4834047000984,1950.290413935784,1951.0931470449239,1951.87374041461,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4133,1950.0722996610061,1951.0931470449236,1949.6823241986203,1950.4623531262848,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4134,1945.1518691805334,1950.401754138313,1944.7628777058446,1945.5409384612976,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4135,1945.2858677842792,1945.5895395829252,1944.8968495125496,1945.6749638674444,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4136,1945.958093486472,1945.5895395829252,1945.5689407830453,1946.3473240282235,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4137,1945.1700741874158,1945.5895395829252,1944.78107907209,1945.5591471095454,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4138,1950.2880176910348,1945.5591471095454,1949.897999089357,1950.6781143042342,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4139,1950.3705524938857,1949.8979990893567,1949.9805173868979,1950.7606656156966,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4140,1950.5230204556613,1950.1159310466146,1950.13295485813,1950.913164074114,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4141,1950.6029900969063,1950.13295485813,1950.212908507046,1950.9931497108869,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4142,1950.620586525563,1950.7493776057102,1950.230501416769,1951.0107496591816,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4143,1951.0637494703121,1950.7493776057102,1950.6735757377912,1951.4540012453838,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4144,1952.2118724485008,1950.8829845421674,1951.8214691143444,1952.602353871133,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4145,1952.7886628714225,1951.8214691143446,1952.3981441907165,1953.1792596636758,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4146,1952.9694897124991,1953.7799929374269,1952.578934870041,1953.3601226737376,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4147,1953.8591895342356,1953.3601226737376,1953.4684567696052,1954.2500004532344,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4148,1954.0668589826826,1953.4684567696052,1953.6760846883155,1954.4577114397248,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4149,1954.7556340699236,1957.630498999179,1954.3647220343132,1955.1466242957601,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4150,1955.0180896739741,1953.2090393852318,1954.6271251524915,1955.409132396181,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4151,1955.5885965399953,1953.5543884680765,1955.1975179285485,1955.9797533749868,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4152,1956.2331045493447,1959.4769352616831,1955.8418970491848,1956.6243902988294,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4153,1956.093154973324,1954.6614833147717,1955.701975460281,1956.4844127300944,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4154,1956.165781673572,1955.7966401898188,1955.774587636641,1956.557053957135,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4155,1956.2389773443851,1955.9879996385193,1955.8477686697838,1956.6302642685464,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4156,1956.6135725662048,1954.677979998894,1956.2222889800503,1957.0049344169029,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4157,1957.1276650984057,1956.2222889800505,1956.7362787040256,1957.5191297778933,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4158,1956.7664101730138,1955.3901910676095,1956.3750960223942,1957.1578025942906,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4159,1957.5634055172186,1956.3750960223945,1957.1719319834685,1957.9549573535057,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4160,1957.7238765814946,1957.665722961977,1957.3323709567408,1958.1154605152042,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4161,1958.2182286498514,1957.665722961977,1957.8266241645701,1958.6099114638628,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
4162,1958.5852915501441,1958.0181685760456,1958.1936136596232,1958.9770477840775,/home/danielemdn/Documents/repositories/ABM_Uni_v3/abm_results/scenarios/section4_microstructure_diagnostics/runs/static_seed10_T13000/output_data
